0.797500 1147.20 0.0001 0.0000 0.0001 0.8533 0.8585
0.800000 1139.60 0.0000 0.0000 0.0001 0.8302 0.8471
0.802500 1133.40 0.0000 0.0000 0.0001 0.8215 0.8408
0.805000 1119.00 0.0000 0.0000 0.0001 0.8206 0.8352
0.807500 1113.40 0.0000 0.0001 0.0000 0.8263 0.8296
0.810000 1105.60 0.0000 0.0001 0.0001 0.8379 0.8249
0.812500 1115.40 0.0000 0.0001 0.0001 0.8509 0.8196
0.815000 1108.80 0.0000 0.0000 0.0001 0.8597 0.8148
0.817500 1093.20 0.0000 0.0000 0.0001 0.8635 0.8102
0.820000 1073.00 0.0000 0.0000 0.0001 0.8620 0.8054
0.822500 1076.20 0.0000 0.0000 0.0000 0.8583 0.7994
0.825000 1076.00 0.0000 0.0000 0.0000 0.8514 0.7929
0.827500 1075.80 0.0000 0.0000 0.0000 0.8410 0.7860
0.830000 1071.00 0.0001 0.0000 0.0001 0.8283 0.7782
0.832500 1045.60 0.0001 0.0000 0.0001 0.8112 0.7688
0.835000 1049.80 0.0001 0.0000 0.0001 0.7887 0.7592
0.837500 1049.20 0.0000 0.0000 0.0001 0.7643 0.7495
0.840000 1043.40 0.0001 0.0000 0.0001 0.7365 0.7398
0.842500 1033.20 0.0000 0.0000 0.0000 0.7083 0.7299
0.845000 1031.20 0.0000 0.0000 0.0000 0.6836 0.7206
0.847500 1009.20 0.0001 0.0001 0.0000 0.6621 0.7115
0.850000  987.00 0.0001 0.0001 0.0000 0.6478 0.7025
0.852500  977.20 0.0001 0.0002 0.0000 0.6408 0.6928
0.855000  911.60 0.0000 0.0002 0.0000 0.6389 0.6830
0.857500 1000.40 0.0000 0.0002 0.0000 0.6399 0.6726
0.860000  997.00 0.0001 0.0002 0.0000 0.6465 0.6618
0.862500  997.00 0.0000 0.0001 0.0000 0.6500 0.6506
0.865000  960.80 0.0000 0.0001 0.0000 0.6553 0.6389
0.867500  910.40 0.0000 0.0001 0.0000 0.6607 0.6272
0.870000  976.40 0.0000 0.0001 0.0000 0.6596 0.6154
0.872500  980.60 0.0000 0.0000 0.0000 0.6612 0.6030
0.875000  980.80 0.0000 0.0000 0.0000 0.6558 0.5901
0.877500  976.40 0.0001 0.0001 0.0000 0.6573 0.5764
0.880000  959.40 0.0003 0.0006 0.0002 0.6423 0.5615
0.882500  952.40 0.0016 0.0009 0.0008 0.6304 0.5436
0.885000  958.40 0.0007 0.0007 0.0004 0.6150 0.5239
0.887500  948.60 0.0010 0.0009 0.0005 0.5970 0.5031
0.890000  946.60 0.0006 0.0007 0.0005 0.5779 0.4821
0.892500  937.20 0.0007 0.0007 0.0002 0.5586 0.4641
0.895000  936.40 0.0009 0.0010 0.0005 0.5436 0.4496
0.897500  930.80 0.0009 0.0010 0.0008 0.5338 0.4397
0.900000  908.40 0.0009 0.0011 0.0012 0.5278 0.4332
0.902500  904.40 0.0005 0.0016 0.0008 0.5170 0.4233
0.905000  894.40 0.0009 0.0019 0.0005 0.4897 0.3996
0.907500  882.00 0.0007 0.0020 0.0005 0.4317 0.3518
0.910000  865.60 0.0004 0.0014 0.0004 0.3430 0.2790
0.912500  873.60 0.0004 0.0010 0.0003 0.2382 0.1936
0.915000  866.20 0.0002 0.0007 0.0001 0.1494 0.1219
