      747.500  0.000225000      0.00000  0.000200000     0.140900     0.937975
      750.000  0.000200000      0.00000  0.000200000     0.250800     0.928200
      752.500  0.000100000      0.00000  0.000200000     0.429650     0.920000
      755.000  0.000150000      0.00000  0.000200000     0.641500     0.913550
      757.500  0.000275000      0.00000  0.000200000     0.821925     0.909275
      760.000  0.000700000      0.00000  0.000100000     0.929400     0.907300
      762.500  0.000850000      0.00000  0.000100000     0.980400     0.907450
      765.000  0.000300000      0.00000  0.000100000     0.996900     0.907400
      767.500  0.000125000      0.00000  0.000100000     0.997075     0.907525
      770.000  0.000100000      0.00000  0.000100000     0.975900     0.906400
      772.500  0.000100000  0.000150000  0.000100000     0.932325     0.905025
      775.000  0.000100000  0.000600000  0.000100000     0.886050     0.902150
      777.500  0.000100000  0.000450000  0.000100000     0.850350     0.898750
      780.000  0.000200000  0.000100000      0.00000     0.831400     0.894600
      782.500  0.000550000  7.50000e-05  2.50000e-05     0.836125     0.890475
      785.000   0.00560000      0.00000  5.00000e-05     0.852150     0.885800
      787.500   0.00742500      0.00000  7.50000e-05     0.871025     0.880900
      790.000   0.00130000      0.00000  0.000100000     0.885100     0.876000
      792.500  0.000500000      0.00000  0.000100000     0.884750     0.870350
      795.000  0.000150000      0.00000  0.000100000     0.871700     0.864400
      797.500  0.000100000      0.00000  0.000100000     0.853325     0.858525
      800.000      0.00000      0.00000  0.000100000     0.830200     0.847100
      802.500      0.00000      0.00000  0.000100000     0.821500     0.840775
      805.000      0.00000  5.00000e-05  0.000100000     0.820600     0.835150
      807.500      0.00000  0.000100000  2.50000e-05     0.826300     0.829600
      810.000      0.00000  0.000100000  0.000100000     0.837900     0.824900
      812.500      0.00000  0.000100000  0.000100000     0.850900     0.819600
      815.000      0.00000  5.00000e-05  0.000100000     0.859650     0.814800
      817.500      0.00000      0.00000  0.000100000     0.863525     0.810225
      820.000      0.00000      0.00000  0.000100000     0.862000     0.805400
      822.500      0.00000      0.00000      0.00000     0.858300     0.799350
      825.000      0.00000      0.00000      0.00000     0.851400     0.792900
      827.500      0.00000      0.00000      0.00000     0.840975     0.786000
      830.000  0.000100000      0.00000  0.000100000     0.828300     0.778200
      832.500  0.000100000      0.00000  0.000100000     0.811200     0.768825
      835.000  0.000100000      0.00000  0.000100000     0.788700     0.759250
      837.500  2.50000e-05      0.00000  0.000100000     0.764325     0.749525
      840.000  0.000100000      0.00000  0.000100000     0.736500     0.739800
      842.500      0.00000      0.00000      0.00000     0.708325     0.729925
      845.000      0.00000      0.00000      0.00000     0.683600     0.720550
      847.500  7.50000e-05  7.50000e-05      0.00000     0.662100     0.711475
      850.000  0.000100000  0.000100000      0.00000     0.647800     0.702500
      852.500  7.50000e-05  0.000200000      0.00000     0.640800     0.692800
      855.000      0.00000  0.000200000      0.00000     0.638900     0.682950
      857.500      0.00000  0.000200000      0.00000     0.639925     0.672650
      860.000  0.000100000  0.000200000      0.00000     0.646500     0.661800
      862.500      0.00000  0.000100000      0.00000     0.649975     0.650600
      865.000      0.00000  0.000100000      0.00000     0.655350     0.638900
      867.500      0.00000  0.000100000      0.00000     0.660725     0.627200
      870.000      0.00000  0.000100000      0.00000     0.659600     0.615400
      872.500  2.50000e-05  2.50000e-05      0.00000     0.661200     0.602975
      875.000  5.00000e-05  5.00000e-05      0.00000     0.655750     0.590100
      877.500  7.50000e-05  7.50000e-05      0.00000     0.657275     0.576400
      880.000  0.000300000  0.000600000  0.000200000     0.642300     0.561500
      882.500   0.00155000  0.000875000  0.000750000     0.630375     0.543575
      885.000  0.000650000  0.000650000  0.000400000     0.614950     0.523900
      887.500  0.000950000  0.000875000  0.000500000     0.596975     0.503100
      890.000  0.000600000  0.000700000  0.000500000     0.577900     0.482100
      892.500  0.000700000  0.000725000  0.000150000     0.558625     0.464100
      895.000  0.000900000  0.000950000  0.000450000     0.543600     0.449650
      897.500  0.000875000   0.00102500  0.000750000     0.533825     0.439700
      900.000  0.000900000   0.00110000   0.00120000     0.527800     0.433200
      902.500  0.000500000   0.00157500  0.000750000     0.516975     0.423300
      905.000  0.000900000   0.00190000  0.000550000     0.489750     0.399600
      907.500  0.000700000   0.00200000  0.000500000     0.431700     0.351750
      910.000  0.000400000   0.00140000  0.000400000     0.343000     0.279000
      912.500  0.000425000   0.00102500  0.000325000     0.238150     0.193650
      915.000  0.000200000  0.000650000  0.000100000     0.149400     0.121900
      917.500  0.000125000  0.000350000  0.000100000    0.0861500    0.0707000
      920.000  0.000100000  0.000300000      0.00000    0.0485000    0.0400000
      922.500      0.00000  0.000175000      0.00000    0.0284750    0.0237000
      925.000      0.00000  0.000100000      0.00000    0.0170000    0.0143000
      927.500      0.00000  0.000100000      0.00000    0.0104000   0.00880000
      930.000      0.00000  0.000100000      0.00000   0.00650000   0.00560000
      932.500      0.00000  0.000125000      0.00000   0.00442500   0.00382500
      935.000      0.00000  0.000250000      0.00000   0.00335000   0.00290000
      937.500      0.00000  0.000375000      0.00000   0.00227500   0.00197500
      940.000      0.00000  0.000700000      0.00000   0.00160000   0.00140000
      942.500      0.00000   0.00102500      0.00000   0.00115000   0.00102500
      945.000      0.00000  0.000650000      0.00000  0.000900000  0.000700000
      947.500      0.00000  0.000350000      0.00000  0.000650000  0.000525000
      950.000      0.00000  0.000200000      0.00000  0.000500000  0.000400000
      952.500      0.00000  0.000100000      0.00000  0.000375000  0.000300000
      955.000      0.00000  0.000100000      0.00000  0.000300000  0.000250000
      957.500      0.00000  0.000100000      0.00000  0.000300000  0.000200000
      960.000      0.00000  0.000100000      0.00000  0.000200000  0.000200000
      962.500      0.00000  0.000100000      0.00000  0.000175000  0.000100000
      965.000      0.00000  0.000100000      0.00000  0.000100000  0.000100000
      967.500      0.00000  0.000100000      0.00000  0.000100000  0.000100000
      970.000      0.00000      0.00000      0.00000  0.000100000  0.000100000
      972.500      0.00000      0.00000      0.00000  0.000100000  0.000100000
      975.000      0.00000      0.00000      0.00000  0.000100000  0.000100000
      977.500      0.00000      0.00000      0.00000  0.000100000  0.000100000
      980.000      0.00000      0.00000      0.00000  0.000100000  0.000100000
      982.500      0.00000      0.00000      0.00000  7.50000e-05  7.50000e-05
      985.000      0.00000      0.00000      0.00000  5.00000e-05  5.00000e-05
      987.500      0.00000      0.00000      0.00000  2.50000e-05  2.50000e-05
      990.000      0.00000      0.00000      0.00000      0.00000      0.00000
      992.500      0.00000      0.00000      0.00000      0.00000      0.00000
      995.000      0.00000      0.00000      0.00000      0.00000      0.00000
      997.500      0.00000      0.00000      0.00000      0.00000      0.00000
      1000.00      0.00000      0.00000      0.00000      0.00000      0.00000
